,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3951200,0.036038,200.0,-146.165393,-345.620074,-0.81127,99.732839
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3953400,0.040701,200.0,-194.614755,-361.668193,-1.240281,98.042616
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3955600,0.037659,200.0,-153.651627,-318.812166,-0.71955,97.738857
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3957800,0.035864,200.0,-154.980576,-250.252366,-115.2525,53.810694
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3960000,0.035904,200.0,-138.7427,-263.268122,-1.195524,84.83065
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3962200,0.036008,200.0,-146.515187,-331.369358,-0.860024,96.989928
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3964400,0.035028,200.0,-180.601156,-259.653262,-1.234318,82.59906
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3966600,0.044662,200.0,-167.947236,-247.967724,-1.581374,77.512788
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3968800,0.039189,200.0,-151.981545,-321.343051,-0.807526,82.640045
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3971000,0.035268,200.0,-125.278409,-253.589945,-2.706014,53.5907
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3973200,0.035303,200.0,-157.348938,-247.94818,-0.945394,73.15296
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3975400,0.035309,200.0,-158.143127,-256.168144,-1.289706,74.979956
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3977600,0.037377,200.0,-123.285759,-250.873806,-0.542477,53.546006
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3979800,0.037918,200.0,-158.325997,-452.203783,-1.203296,116.612513
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3982000,0.037662,200.0,-174.668727,-400.790455,-0.833861,102.37475
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3984200,0.03605,200.0,-125.730865,-276.832207,-1.273397,91.602992
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3986400,0.03541,200.0,-156.257267,-242.130382,-1.83209,71.917391
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3988600,0.036831,200.0,-177.854429,-370.048902,-114.536096,80.949398
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3990800,0.035669,200.0,-134.668144,-248.209422,-0.655262,62.573014
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3993000,0.039845,200.0,-112.919875,-244.014311,-0.632565,62.921454
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3995200,0.038983,200.0,-177.634401,-251.620376,-115.154291,61.058678
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3997400,0.043097,200.0,-149.86716,-305.393723,-2.428239,78.205326
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",3999600,0.036494,200.0,-125.23673,-258.218881,-1.26039,92.053507
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4001800,0.038402,200.0,-153.686496,-244.688662,-1.132359,89.085624
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4004000,0.037344,200.0,-157.561194,-265.734426,-1.242311,75.058696
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4006200,0.039214,200.0,-143.497892,-241.920475,-114.629588,46.473318
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4008400,0.037945,200.0,-133.681416,-245.763362,-1.212181,79.780928
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4010600,0.035375,200.0,-176.220981,-434.744051,-0.962073,121.007131
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4012800,0.036304,200.0,-128.640281,-306.106118,-1.354296,97.109708
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4015000,0.035221,200.0,-167.039105,-264.690254,-114.798388,61.701176
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4017200,0.036084,200.0,-92.92967,-256.489459,-1.294378,94.191513
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4019400,0.042801,200.0,-148.93708,-250.825085,-117.538987,45.121653
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4021600,0.04183,200.0,-178.948863,-266.007029,-113.97851,62.567286
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4023800,0.036467,200.0,-156.283849,-262.891196,-0.798187,93.167516
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4026000,0.037274,200.0,-156.127265,-243.728256,-114.659144,52.187178
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4028200,0.036927,200.0,-166.949572,-249.530841,-1.894391,75.982083
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4030400,0.037137,200.0,-132.249334,-359.335856,-0.754406,93.36725
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4032600,0.041507,200.0,-80.767412,-130.761068,-1.12383,60.213433
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4034800,0.040647,200.0,-237.229141,-476.537429,-0.723113,120.504852
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4037000,0.039111,200.0,-131.982671,-242.351805,-0.60535,78.904093
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4039200,0.038478,200.0,-169.119345,-336.160496,-0.85164,89.905618
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4041400,0.037518,200.0,-160.256534,-260.2266,-115.472116,57.056528
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4043600,0.035778,200.0,-133.625897,-353.269896,-0.944379,106.593853
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4045800,0.038215,200.0,-227.291194,-617.620794,-125.031822,136.095225
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4048000,0.03763,200.0,-147.053779,-266.034744,-0.696987,102.483053
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4050200,0.035598,200.0,-105.366604,-275.663794,-0.818526,106.81193
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4052400,0.035254,200.0,-202.969136,-517.22499,-1.004894,163.177916
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4054600,0.035914,200.0,-102.564162,-131.269684,-0.945578,47.91042
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4056800,0.035502,200.0,-158.755462,-407.575717,-0.508358,100.53834
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4059000,0.039737,200.0,-157.263157,-252.44027,-1.64948,73.133694
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4061200,0.03997,200.0,-181.26259,-330.676901,-123.639632,75.197416
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4063400,0.036311,200.0,-165.955905,-368.49747,-1.01597,102.070846
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4065600,0.035716,200.0,-172.483877,-397.362525,-1.479352,100.737547
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4067800,0.035301,200.0,-229.017849,-784.941255,-0.741551,198.189686
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4070000,0.036381,200.0,-163.343562,-240.464792,-113.981481,52.864194
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4072200,0.040996,200.0,-113.20477,-255.220611,-0.621192,83.071157
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4074400,0.039121,200.0,-154.114787,-335.133048,-0.7622,100.142131
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4076600,0.036724,200.0,-166.513202,-242.478974,-2.39504,73.047363
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4078800,0.038042,200.0,-141.997257,-341.51928,-0.780096,109.079537
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4081000,0.039489,200.0,-155.770582,-245.64268,-117.913134,52.347883
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4083200,0.036779,200.0,-184.402192,-346.807755,-0.934559,100.391851
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4085400,0.040429,200.0,-162.993294,-399.472354,-119.213243,83.736549
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4087600,0.040645,200.0,-123.106781,-231.223643,-1.245226,49.319894
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4089800,0.037725,200.0,-140.362121,-295.198403,-0.632319,91.358274
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4092000,0.039394,200.0,-168.07423,-381.591647,-0.497128,117.560886
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4094200,0.039707,200.0,-109.716868,-227.51022,-0.656921,59.715599
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4096400,0.037324,200.0,-170.197202,-285.194505,-0.888791,84.46979
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4098600,0.042195,200.0,-152.647218,-370.967536,-0.589785,123.598045
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4100800,0.03984,200.0,-110.775409,-241.928996,-0.731769,61.999115
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4103000,0.037325,200.0,-154.644539,-245.160273,-0.618446,73.09388
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4105200,0.036547,200.0,-261.554443,-795.860924,-118.750115,183.042614
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4107400,0.039125,200.0,-197.748952,-828.081296,-0.757263,214.650462
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4109600,0.04015,200.0,-212.922742,-786.917542,-0.915821,207.559035
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4111800,0.040927,200.0,-310.43746,-908.866082,-1.199802,270.23518
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4114000,0.036766,200.0,-157.739392,-270.088187,-0.867946,77.811904
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4116200,0.035841,200.0,-144.512992,-245.608301,-1.550496,68.938492
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4118400,0.036308,200.0,-226.120548,-792.90002,-1.110534,201.059328
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4120600,0.038237,200.0,-219.610675,-788.398278,-1.135605,208.980887
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4122800,0.039444,200.0,-256.763443,-906.328215,-2.145141,316.05173
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4125000,0.042433,200.0,-321.963588,-857.364709,-1.664151,277.161448
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4127200,0.040013,200.0,-209.392683,-830.071834,-0.795327,231.403142
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4129400,0.036902,200.0,-295.014587,-862.015655,-0.863123,267.940709
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4131600,0.037219,200.0,-350.59839,-914.93041,-129.198512,265.622723
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4133800,0.036865,200.0,-124.814781,-251.411268,-1.213289,91.837661
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4136000,0.036628,200.0,-250.942199,-834.641966,-0.862472,275.211102
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4138200,0.03796,200.0,-167.562385,-864.152125,-0.599029,236.063029
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4140400,0.035322,200.0,-178.249299,-843.933832,-0.598401,219.515551
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4142600,0.034905,200.0,-169.715969,-342.790276,-117.390388,75.905488
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4144800,0.03536,200.0,-268.43799,-661.378593,-3.208962,163.526744
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4147000,0.03518,200.0,-190.747676,-345.721873,-118.681509,77.830665
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4149200,0.035841,200.0,-158.866081,-277.389119,-0.974171,77.248867
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4151400,0.038796,200.0,-210.11464,-804.886727,-0.685652,202.072713
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4153600,0.035546,200.0,-125.861986,-392.033057,-0.485413,109.94374
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4155800,0.035203,200.0,-194.223244,-526.850684,-0.701742,155.585582
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4158000,0.034984,200.0,-197.460986,-343.684442,-124.000753,81.840703
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4160200,0.035566,200.0,-180.046252,-369.306767,-0.81644,98.066658
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4162400,0.035206,200.0,-178.793466,-266.733882,-114.358739,60.909388
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4164600,0.038426,200.0,-221.381721,-522.869363,-120.281127,126.155681
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4166800,0.036194,200.0,-145.203755,-368.889262,-1.052055,112.833253
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4169000,0.035514,200.0,-196.619281,-784.926055,-2.326629,197.961758
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4171200,0.035301,200.0,-265.571057,-879.871695,-2.504194,276.557726
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4173400,0.035339,200.0,-203.651106,-655.980382,-0.809988,166.457789
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4175600,0.035187,200.0,-268.738157,-769.816529,-3.854759,248.042838
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4177800,0.03764,200.0,-156.200854,-247.755925,-3.607441,73.386194
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4180000,0.037092,200.0,-242.048177,-794.782258,-118.054149,209.136577
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4182200,0.035431,200.0,-200.045122,-360.116146,-115.123028,78.054317
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4184400,0.035556,200.0,-111.328637,-363.326816,-0.788988,95.670106
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4186600,0.036189,200.0,-136.117437,-250.609237,-1.144714,82.742613
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4188800,0.03522,200.0,-209.264859,-477.916847,-2.822638,113.550058
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4191000,0.039246,200.0,-175.524923,-341.833844,-118.605624,71.530722
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4193200,0.043163,200.0,-242.530936,-782.350034,-1.985011,196.670027
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4195400,0.037424,200.0,-212.280879,-641.145858,-1.608199,168.4385
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4197600,0.036517,200.0,-82.222275,-263.116173,-1.005653,82.440231
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4199800,0.037446,200.0,-156.389469,-255.453325,-1.298293,75.264146
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4202000,0.036115,200.0,-176.965984,-374.771609,-1.87986,101.383149
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4204200,0.037292,200.0,-148.293414,-496.435605,-0.938999,138.033604
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4206400,0.038193,200.0,-154.80638,-245.37416,-0.734358,90.105305
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4208600,0.035297,200.0,-179.519566,-356.009035,-0.632675,106.729178
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4210800,0.03503,200.0,-215.078964,-768.537396,-0.73318,196.600051
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4213000,0.035062,200.0,-158.170407,-272.119541,-0.60881,107.4273
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4215200,0.035049,200.0,-202.616129,-402.621131,-0.946786,143.562526
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4217400,0.036307,200.0,-147.817351,-249.428127,-0.756916,86.485625
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4219600,0.038183,200.0,-191.603505,-522.387196,-120.453617,115.569173
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4221800,0.035414,200.0,-157.050822,-253.430611,-117.926104,51.979533
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4224000,0.034899,200.0,-142.468192,-326.608506,-1.07162,78.725184
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4226200,0.035156,200.0,-112.697282,-253.626513,-0.534176,110.469897
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4228400,0.035108,200.0,-124.785383,-256.331798,-0.620101,105.525868
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4230600,0.038815,200.0,-133.128604,-244.335828,-0.632888,95.3228
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4232800,0.040632,200.0,-168.400143,-249.634146,-118.114525,56.959554
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4235000,0.038917,200.0,-193.877418,-652.952684,-0.671425,177.160227
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4237200,0.036803,200.0,-162.056496,-280.088297,-1.544219,79.100259
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4239400,0.036649,200.0,-133.201593,-325.904232,-0.86865,117.211924
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4241600,0.035919,200.0,-194.02154,-396.835777,-117.630683,102.263013
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4243800,0.036857,200.0,-158.322045,-350.647911,-2.376443,89.20411
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4246000,0.038257,200.0,-110.521606,-223.726521,-0.588074,59.16325
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4248200,0.03593,200.0,-115.307049,-248.05332,-0.532879,64.107183
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4250400,0.035127,200.0,-101.757648,-248.501191,-0.798198,85.545936
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4252600,0.035655,200.0,-157.387394,-372.049287,-2.053472,105.448592
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4254800,0.036962,200.0,-204.886729,-909.675829,-1.194075,242.817191
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4257000,0.036699,200.0,-205.556235,-395.578285,-0.860658,125.424967
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4259200,0.042637,200.0,-130.79112,-331.061961,-1.115972,89.157173
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4261400,0.036701,200.0,-178.361321,-316.687778,-1.020338,92.183371
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4263600,0.036138,200.0,-173.625431,-371.893532,-2.327496,95.62686
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4265800,0.035211,200.0,-164.117084,-295.781816,-1.445595,98.445422
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4268000,0.03513,200.0,-142.553708,-240.2446,-1.384272,83.893573
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4270200,0.035654,200.0,-176.840165,-368.34636,-1.210949,115.656898
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4272400,0.03869,200.0,-164.987658,-331.60601,-115.031503,68.479634
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4274600,0.03701,200.0,-123.89225,-245.287592,-1.268673,72.968884
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4276800,0.035085,200.0,-153.141792,-347.642834,-1.864336,84.634109
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4279000,0.035115,200.0,-89.803629,-235.64572,-0.657571,74.069309
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4281200,0.035458,200.0,-134.118934,-354.3549,-0.724827,93.560556
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4283400,0.035035,200.0,-144.04709,-258.811659,-1.559756,70.948176
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4285600,0.038149,200.0,-166.979993,-321.610903,-2.246808,85.349391
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4287800,0.036821,200.0,-157.473836,-259.151011,-0.638263,75.28277
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4290000,0.035062,200.0,-163.661264,-242.080678,-0.812661,74.430268
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4292200,0.039853,200.0,-193.769314,-334.86886,-122.575202,91.968061
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4294400,0.037066,200.0,-122.989113,-251.856697,-0.789848,90.18322
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4296600,0.038191,200.0,-140.595328,-278.800438,-1.474743,88.26527
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4298800,0.04144,200.0,-143.76563,-240.575436,-1.635761,66.952155
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4301000,0.036899,200.0,-101.724235,-127.818878,-0.91747,47.396361
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4303200,0.035377,200.0,-101.689064,-244.752197,-0.782727,85.705653
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4305400,0.038444,200.0,-241.525592,-353.257923,-124.970909,65.298055
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4307600,0.037241,200.0,-125.268949,-258.319339,-0.841607,55.069241
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4309800,0.035669,200.0,-126.245417,-268.178227,-0.716393,77.248274
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4312000,0.038381,200.0,-155.140906,-332.671725,-0.833355,99.598292
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4314200,0.037741,200.0,-144.636824,-254.870239,-0.791466,69.004152
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4316400,0.036135,200.0,-145.999639,-252.073136,-1.839858,69.521606
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4318600,0.035696,200.0,-145.029831,-339.951939,-0.507408,98.194821
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4320800,0.035597,200.0,-133.727738,-253.577671,-0.725432,81.515379
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4323000,0.035571,200.0,-137.904503,-259.785352,-3.840757,65.235825
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4325200,0.037148,200.0,-162.040208,-282.695413,-1.816515,80.425232
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4327400,0.040981,200.0,-160.9186,-353.245661,-1.347507,108.204962
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4329600,0.036511,200.0,-113.168984,-257.382391,-0.614971,96.455924
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4331800,0.04051,200.0,-137.99538,-242.604102,-124.555222,33.125323
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4334000,0.036458,200.0,-148.86521,-267.521807,-0.439409,90.987847
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4336200,0.035855,200.0,-136.238564,-261.516409,-1.699233,65.132437
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4338400,0.037489,200.0,-147.341959,-247.32805,-3.267219,68.258609
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4340600,0.038576,200.0,-101.973883,-248.476967,-0.813441,87.770462
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4342800,0.036501,200.0,-154.972939,-348.794981,-0.915797,101.506194
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4345000,0.035518,200.0,-164.220119,-246.970982,-116.347416,56.032085
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4347200,0.035336,200.0,-201.86348,-410.698606,-116.623487,98.015805
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4349400,0.03771,200.0,-155.218098,-251.806959,-0.963864,89.503825
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4351600,0.040065,200.0,-178.988339,-257.395787,-114.046734,62.755337
